path	class
skills/medchem/SKILL.md	kit-verbatim
skills/medchem/references/api_guide.md	kit-verbatim
skills/medchem/references/rules_catalog.md	kit-verbatim
skills/medchem/scripts/filter_molecules.py	kit-verbatim
skills/megatron-core/SKILL.md	kit-verbatim
skills/megatron-core/references/benchmarks.md	kit-verbatim
skills/megatron-core/references/parallelism-guide.md	kit-verbatim
skills/megatron-core/references/production-examples.md	kit-verbatim
skills/megatron-core/references/training-recipes.md	kit-verbatim
skills/miles/SKILL.md	kit-verbatim
skills/miles/references/api-reference.md	kit-verbatim
skills/miles/references/troubleshooting.md	kit-verbatim
skills/minimalist-skill/SKILL.md	kit-verbatim
skills/ml-paper-writing/SKILL.md	kit-verbatim
skills/ml-paper-writing/references/checklists.md	kit-verbatim
skills/ml-paper-writing/references/citation-workflow.md	kit-verbatim
skills/ml-paper-writing/references/reviewer-guidelines.md	kit-verbatim
skills/ml-paper-writing/references/sources.md	kit-verbatim
skills/ml-paper-writing/references/writing-guide.md	kit-verbatim
skills/ml-paper-writing/templates/README.md	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/README.md	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/aaai2026-unified-supp.tex	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/aaai2026-unified-template.tex	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/aaai2026.bib	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/aaai2026.bst	kit-verbatim
skills/ml-paper-writing/templates/aaai2026/aaai2026.sty	kit-verbatim
skills/ml-paper-writing/templates/acl/README.md	kit-verbatim
skills/ml-paper-writing/templates/acl/acl.sty	kit-verbatim
skills/ml-paper-writing/templates/acl/acl_latex.tex	kit-verbatim
skills/ml-paper-writing/templates/acl/acl_lualatex.tex	kit-verbatim
skills/ml-paper-writing/templates/acl/acl_natbib.bst	kit-verbatim
skills/ml-paper-writing/templates/acl/anthology.bib.txt	kit-verbatim
skills/ml-paper-writing/templates/acl/custom.bib	kit-verbatim
skills/ml-paper-writing/templates/acl/formatting.md	kit-verbatim
skills/ml-paper-writing/templates/colm2025/README.md	kit-verbatim
skills/ml-paper-writing/templates/colm2025/colm2025_conference.bib	kit-verbatim
skills/ml-paper-writing/templates/colm2025/colm2025_conference.bst	kit-verbatim
skills/ml-paper-writing/templates/colm2025/colm2025_conference.pdf	kit-verbatim
skills/ml-paper-writing/templates/colm2025/colm2025_conference.sty	kit-verbatim
skills/ml-paper-writing/templates/colm2025/colm2025_conference.tex	kit-verbatim
skills/ml-paper-writing/templates/colm2025/fancyhdr.sty	kit-verbatim
skills/ml-paper-writing/templates/colm2025/math_commands.tex	kit-verbatim
skills/ml-paper-writing/templates/colm2025/natbib.sty	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/fancyhdr.sty	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/iclr2026_conference.bib	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/iclr2026_conference.bst	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/iclr2026_conference.pdf	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/iclr2026_conference.sty	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/iclr2026_conference.tex	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/math_commands.tex	kit-verbatim
skills/ml-paper-writing/templates/iclr2026/natbib.sty	kit-verbatim
skills/ml-paper-writing/templates/icml2026/algorithm.sty	kit-verbatim
skills/ml-paper-writing/templates/icml2026/algorithmic.sty	kit-verbatim
skills/ml-paper-writing/templates/icml2026/example_paper.bib	kit-verbatim
skills/ml-paper-writing/templates/icml2026/example_paper.pdf	kit-verbatim
skills/ml-paper-writing/templates/icml2026/example_paper.tex	kit-verbatim
skills/ml-paper-writing/templates/icml2026/fancyhdr.sty	kit-verbatim
skills/ml-paper-writing/templates/icml2026/icml2026.bst	kit-verbatim
skills/ml-paper-writing/templates/icml2026/icml2026.sty	kit-verbatim
skills/ml-paper-writing/templates/icml2026/icml_numpapers.pdf	kit-verbatim
skills/ml-paper-writing/templates/neurips2025/Makefile	kit-verbatim
skills/ml-paper-writing/templates/neurips2025/extra_pkgs.tex	kit-verbatim
skills/ml-paper-writing/templates/neurips2025/main.tex	kit-verbatim
skills/ml-paper-writing/templates/neurips2025/neurips.sty	kit-verbatim
skills/ml-training-recipes/SKILL.md	kit-verbatim
skills/ml-training-recipes/references/architecture.md	kit-verbatim
skills/ml-training-recipes/references/biomedical.md	kit-verbatim
skills/ml-training-recipes/references/domain-specific.md	kit-verbatim
skills/ml-training-recipes/references/experiment-loop.md	kit-verbatim
skills/ml-training-recipes/references/optimizers.md	kit-verbatim
skills/ml-training-recipes/references/scaling-and-selection.md	kit-verbatim
skills/mlflow/SKILL.md	kit-verbatim
skills/mlflow/references/deployment.md	kit-verbatim
skills/mlflow/references/model-registry.md	kit-verbatim
skills/mlflow/references/tracking.md	kit-verbatim
skills/modal-AI-Research-SKILLs/SKILL.md	kit-verbatim
skills/modal-AI-Research-SKILLs/references/advanced-usage.md	kit-verbatim
skills/modal-AI-Research-SKILLs/references/troubleshooting.md	kit-verbatim
skills/modal-scientific-agent-skills/SKILL.md	kit-verbatim
skills/modal-scientific-agent-skills/references/api_reference.md	kit-verbatim
skills/modal-scientific-agent-skills/references/examples.md	kit-verbatim
skills/modal-scientific-agent-skills/references/functions.md	kit-verbatim
skills/modal-scientific-agent-skills/references/getting-started.md	kit-verbatim
skills/modal-scientific-agent-skills/references/gpu.md	kit-verbatim
skills/modal-scientific-agent-skills/references/images.md	kit-verbatim
skills/modal-scientific-agent-skills/references/resources.md	kit-verbatim
skills/modal-scientific-agent-skills/references/scaling.md	kit-verbatim
skills/modal-scientific-agent-skills/references/scheduled-jobs.md	kit-verbatim
skills/modal-scientific-agent-skills/references/secrets.md	kit-verbatim
skills/modal-scientific-agent-skills/references/volumes.md	kit-verbatim
skills/modal-scientific-agent-skills/references/web-endpoints.md	kit-verbatim
skills/model-merging/SKILL.md	kit-verbatim
skills/model-merging/references/coefficient-tuning.md	kit-verbatim
skills/model-merging/references/evaluation.md	kit-verbatim
skills/model-merging/references/examples.md	kit-verbatim
skills/model-merging/references/methods.md	kit-verbatim
skills/model-pruning/SKILL.md	kit-verbatim
skills/model-pruning/references/wanda.md	kit-verbatim
skills/moe-training/SKILL.md	kit-verbatim
skills/moe-training/references/architectures.md	kit-verbatim
skills/moe-training/references/inference.md	kit-verbatim
skills/moe-training/references/training.md	kit-verbatim
skills/molecular-dynamics/SKILL.md	kit-verbatim
skills/molecular-dynamics/references/mdanalysis_analysis.md	kit-verbatim
skills/molfeat/SKILL.md	kit-verbatim
skills/molfeat/references/api_reference.md	kit-verbatim
skills/molfeat/references/available_featurizers.md	kit-verbatim
skills/molfeat/references/examples.md	kit-verbatim
skills/nanogpt/SKILL.md	kit-verbatim
skills/nanogpt/references/architecture.md	kit-verbatim
skills/nanogpt/references/data.md	kit-verbatim
skills/nanogpt/references/training.md	kit-verbatim
skills/ncbi_sequence_fetch/SKILL.md	kit-verbatim
skills/ncbi_sequence_fetch/references/citation.bib	kit-verbatim
skills/ncbi_sequence_fetch/scripts/ncbi_fetch.py	kit-verbatim
skills/nemo-curator/SKILL.md	kit-verbatim
skills/nemo-curator/references/deduplication.md	kit-verbatim
skills/nemo-curator/references/filtering.md	kit-verbatim
skills/nemo-evaluator/SKILL.md	kit-verbatim
skills/nemo-evaluator/references/adapter-system.md	kit-verbatim
skills/nemo-evaluator/references/configuration.md	kit-verbatim
skills/nemo-evaluator/references/custom-benchmarks.md	kit-verbatim
skills/nemo-evaluator/references/execution-backends.md	kit-verbatim
skills/nemo-guardrails/SKILL.md	kit-verbatim
skills/networkx/SKILL.md	kit-verbatim
skills/networkx/references/algorithms.md	kit-verbatim
skills/networkx/references/generators.md	kit-verbatim
skills/networkx/references/graph-basics.md	kit-verbatim
skills/networkx/references/io.md	kit-verbatim
skills/networkx/references/visualization.md	kit-verbatim
skills/neurokit2/SKILL.md	kit-verbatim
skills/neurokit2/references/bio_module.md	kit-verbatim
skills/neurokit2/references/complexity.md	kit-verbatim
skills/neurokit2/references/ecg_cardiac.md	kit-verbatim
skills/neurokit2/references/eda.md	kit-verbatim
skills/neurokit2/references/eeg.md	kit-verbatim
skills/neurokit2/references/emg.md	kit-verbatim
skills/neurokit2/references/eog.md	kit-verbatim
skills/neurokit2/references/epochs_events.md	kit-verbatim
skills/neurokit2/references/hrv.md	kit-verbatim
skills/neurokit2/references/ppg.md	kit-verbatim
skills/neurokit2/references/rsp.md	kit-verbatim
skills/neurokit2/references/signal_processing.md	kit-verbatim
skills/neuropixels-analysis/SKILL.md	kit-verbatim
skills/neuropixels-analysis/assets/analysis_template.py	kit-verbatim
skills/neuropixels-analysis/references/AI_CURATION.md	kit-verbatim
skills/neuropixels-analysis/references/ANALYSIS.md	kit-verbatim
skills/neuropixels-analysis/references/AUTOMATED_CURATION.md	kit-verbatim
skills/neuropixels-analysis/references/MOTION_CORRECTION.md	kit-verbatim
skills/neuropixels-analysis/references/PREPROCESSING.md	kit-verbatim
skills/neuropixels-analysis/references/QUALITY_METRICS.md	kit-verbatim
skills/neuropixels-analysis/references/SPIKE_SORTING.md	kit-verbatim
skills/neuropixels-analysis/references/api_reference.md	kit-verbatim
skills/neuropixels-analysis/references/plotting_guide.md	kit-verbatim
skills/neuropixels-analysis/references/standard_workflow.md	kit-verbatim
skills/neuropixels-analysis/scripts/compute_metrics.py	kit-verbatim
skills/neuropixels-analysis/scripts/explore_recording.py	kit-verbatim
skills/neuropixels-analysis/scripts/export_to_phy.py	kit-verbatim
skills/neuropixels-analysis/scripts/neuropixels_pipeline.py	kit-verbatim
skills/neuropixels-analysis/scripts/preprocess_recording.py	kit-verbatim
skills/neuropixels-analysis/scripts/run_sorting.py	kit-verbatim
skills/nextflow/SKILL.md	kit-verbatim
skills/nextflow/references/configuration.md	kit-verbatim
skills/nextflow/references/containers.md	kit-verbatim
skills/nextflow/references/developing.md	kit-verbatim
skills/nextflow/references/language.md	kit-verbatim
skills/nextflow/references/nf-core-tools.md	kit-verbatim
skills/nextflow/references/running-pipelines.md	kit-verbatim
skills/nextflow/references/testing.md	kit-verbatim
skills/nnsight/SKILL.md	kit-verbatim
skills/nnsight/references/README.md	kit-verbatim
skills/nnsight/references/api.md	kit-verbatim
skills/nnsight/references/tutorials.md	kit-verbatim
skills/omero-integration/SKILL.md	kit-verbatim
skills/omero-integration/references/advanced.md	kit-verbatim
skills/omero-integration/references/connection.md	kit-verbatim
skills/omero-integration/references/data_access.md	kit-verbatim
skills/omero-integration/references/image_processing.md	kit-verbatim
skills/omero-integration/references/metadata.md	kit-verbatim
skills/omero-integration/references/rois.md	kit-verbatim
skills/omero-integration/references/scripts.md	kit-verbatim
skills/omero-integration/references/tables.md	kit-verbatim
skills/onekgpd/SKILL.md	kit-verbatim
skills/onekgpd/assets/kgpe.json	kit-verbatim
skills/onekgpd/references/annotation_vocabularies.md	kit-verbatim
skills/onekgpd/references/onekgpd_commands.md	kit-verbatim
skills/onekgpd/scripts/onekgpd_api.py	kit-verbatim
skills/onekgpd/scripts/onekgpd_meta.py	kit-verbatim
skills/open-notebook/SKILL.md	kit-verbatim
skills/open-notebook/references/api_reference.md	kit-verbatim
skills/open-notebook/references/architecture.md	kit-verbatim
skills/open-notebook/references/configuration.md	kit-verbatim
skills/open-notebook/references/examples.md	kit-verbatim
skills/open-notebook/scripts/chat_interaction.py	kit-verbatim
skills/open-notebook/scripts/notebook_management.py	kit-verbatim
skills/open-notebook/scripts/source_ingestion.py	kit-verbatim
skills/open-notebook/scripts/test_open_notebook_skill.py	kit-verbatim
skills/openfda_database/SKILL.md	kit-verbatim
skills/openfda_database/references/api_endpoints.md	kit-verbatim
skills/openfda_database/references/citation.bib	kit-verbatim
skills/openfda_database/references/recipes.md	kit-verbatim
skills/openfda_database/scripts/openfda_query.py	kit-verbatim
skills/openpi/SKILL.md	kit-verbatim
skills/openpi/references/checkpoints-and-env-map.md	kit-verbatim
skills/openpi/references/config-recipes.md	kit-verbatim
skills/openpi/references/pytorch-gotchas.md	kit-verbatim
skills/openpi/references/remote-client-pattern.md	kit-verbatim
skills/openpi/references/training-debugging.md	kit-verbatim
skills/openrlhf/SKILL.md	kit-verbatim
skills/openrlhf/references/algorithm-comparison.md	kit-verbatim
skills/openrlhf/references/custom-rewards.md	kit-verbatim
skills/openrlhf/references/hybrid-engine.md	kit-verbatim
skills/openrlhf/references/multi-node-training.md	kit-verbatim
skills/opentargets_database/SKILL.md	kit-verbatim
skills/opentargets_database/references/OpenTargets_GraphQL_Guide.md	kit-verbatim
skills/opentargets_database/references/citation.bib	kit-verbatim
skills/opentargets_database/scripts/query_opentargets.py	kit-verbatim
skills/opentrons-integration/SKILL.md	kit-verbatim
skills/opentrons-integration/references/api_reference.md	kit-verbatim
skills/opentrons-integration/scripts/basic_protocol_template.py	kit-verbatim
skills/opentrons-integration/scripts/pcr_setup_template.py	kit-verbatim
skills/opentrons-integration/scripts/serial_dilution_template.py	kit-verbatim
skills/openvla-oft/SKILL.md	kit-verbatim
skills/openvla-oft/references/aloha-workflow.md	kit-verbatim
skills/openvla-oft/references/config-troubleshooting.md	kit-verbatim
skills/openvla-oft/references/libero-workflow.md	kit-verbatim
skills/openvla-oft/references/paper-and-checkpoints.md	kit-verbatim
skills/optimize-for-gpu/SKILL.md	kit-verbatim
skills/optimize-for-gpu/references/cucim.md	kit-verbatim
skills/optimize-for-gpu/references/cudf.md	kit-verbatim
skills/optimize-for-gpu/references/cugraph.md	kit-verbatim
skills/optimize-for-gpu/references/cuml.md	kit-verbatim
skills/optimize-for-gpu/references/cupy.md	kit-verbatim
skills/optimize-for-gpu/references/cuspatial.md	kit-verbatim
skills/optimize-for-gpu/references/cuvs.md	kit-verbatim
skills/optimize-for-gpu/references/cuxfilter.md	kit-verbatim
skills/optimize-for-gpu/references/kvikio.md	kit-verbatim
skills/optimize-for-gpu/references/numba.md	kit-verbatim
skills/optimize-for-gpu/references/raft.md	kit-verbatim
skills/optimize-for-gpu/references/warp.md	kit-verbatim
skills/orchestration/SKILL.md	kit-adapted
skills/ouroboros-stdio/SKILL.md	first-party
skills/outlines/SKILL.md	kit-verbatim
skills/outlines/references/backends.md	kit-verbatim
skills/outlines/references/examples.md	kit-verbatim
skills/outlines/references/json_generation.md	kit-verbatim
skills/output-skill/SKILL.md	kit-verbatim
skills/pacsomatic/LICENSE	kit-verbatim
skills/pacsomatic/SKILL.md	kit-verbatim
skills/pacsomatic/config.yaml	kit-verbatim
skills/pacsomatic/references/agent-playbook.md	kit-verbatim
skills/pacsomatic/references/config-and-output.md	kit-verbatim
skills/pacsomatic/references/pacsomatic_guide.md	kit-verbatim
skills/pacsomatic/scripts/run_pacsomatic.py	kit-verbatim
skills/pacsomatic/tests/test_run_pacsomatic.py	kit-verbatim
skills/paper-lookup/SKILL.md	kit-verbatim
skills/paper-lookup/references/arxiv.md	kit-verbatim
skills/paper-lookup/references/biorxiv.md	kit-verbatim
skills/paper-lookup/references/core.md	kit-verbatim
skills/paper-lookup/references/crossref.md	kit-verbatim
skills/paper-lookup/references/medrxiv.md	kit-verbatim
skills/paper-lookup/references/openalex.md	kit-verbatim
skills/paper-lookup/references/pmc.md	kit-verbatim
skills/paper-lookup/references/pubmed.md	kit-verbatim
skills/paper-lookup/references/semantic-scholar.md	kit-verbatim
skills/paper-lookup/references/unpaywall.md	kit-verbatim
skills/paperzilla/SKILL.md	kit-verbatim
skills/parallel-web/SKILL.md	kit-verbatim
skills/parallel-web/references/data-enrichment.md	kit-verbatim
skills/parallel-web/references/deep-research.md	kit-verbatim
skills/parallel-web/references/web-extract.md	kit-verbatim
skills/parallel-web/references/web-search.md	kit-verbatim
skills/pathml/SKILL.md	kit-verbatim
skills/pathml/references/data_management.md	kit-verbatim
skills/pathml/references/graphs.md	kit-verbatim
skills/pathml/references/image_loading.md	kit-verbatim
skills/pathml/references/machine_learning.md	kit-verbatim
skills/pathml/references/multiparametric.md	kit-verbatim
skills/pathml/references/preprocessing.md	kit-verbatim
skills/pathway-enrichment/SKILL.md	kit-verbatim
skills/pathway-enrichment/references/databases-and-gene-sets.md	kit-verbatim
skills/pathway-enrichment/references/gseapy.md	kit-verbatim
skills/pathway-enrichment/references/interpretation.md	kit-verbatim
skills/pathway-enrichment/scripts/run_enrichment.py	kit-verbatim
skills/pc-bridge-lanes/SKILL.md	first-party
skills/pdb_database/SKILL.md	kit-verbatim
skills/pdb_database/references/citation.bib	kit-verbatim
skills/pdb_database/scripts/download_coordinate_files.py	kit-verbatim
skills/pdb_database/scripts/fetch_pdb_metadata.py	kit-verbatim
skills/pdb_database/scripts/fetch_schema.py	kit-verbatim
skills/pdb_database/scripts/search_pdb.py	kit-verbatim
skills/pdf/LICENSE.txt	kit-verbatim
skills/pdf/SKILL.md	kit-verbatim
skills/pdf/forms.md	kit-verbatim
skills/pdf/reference.md	kit-verbatim
skills/pdf/scripts/check_bounding_boxes.py	kit-verbatim
skills/pdf/scripts/check_fillable_fields.py	kit-verbatim
skills/pdf/scripts/convert_pdf_to_images.py	kit-verbatim
skills/pdf/scripts/create_validation_image.py	kit-verbatim
skills/pdf/scripts/extract_form_field_info.py	kit-verbatim
skills/pdf/scripts/extract_form_structure.py	kit-verbatim
skills/pdf/scripts/fill_fillable_fields.py	kit-verbatim
skills/pdf/scripts/fill_pdf_form_with_annotations.py	kit-verbatim
skills/peer-review/SKILL.md	kit-verbatim
skills/peer-review/references/common_issues.md	kit-verbatim
skills/peer-review/references/reporting_standards.md	kit-verbatim
skills/peer-review/scripts/generate_schematic.py	kit-verbatim
skills/peer-review/scripts/generate_schematic_ai.py	kit-verbatim
skills/peft/SKILL.md	kit-verbatim
skills/peft/references/advanced-usage.md	kit-verbatim
skills/peft/references/troubleshooting.md	kit-verbatim
skills/pennylane/SKILL.md	kit-verbatim
skills/pennylane/references/advanced_features.md	kit-verbatim
skills/pennylane/references/devices_backends.md	kit-verbatim
skills/pennylane/references/getting_started.md	kit-verbatim
skills/pennylane/references/optimization.md	kit-verbatim
skills/pennylane/references/quantum_chemistry.md	kit-verbatim
skills/pennylane/references/quantum_circuits.md	kit-verbatim
skills/pennylane/references/quantum_ml.md	kit-verbatim
skills/performance/SKILL.md	kit-verbatim
skills/phoenix-cli/SKILL.md	kit-verbatim
skills/phoenix-cli/references/axial-coding.md	kit-verbatim
skills/phoenix-cli/references/open-coding.md	kit-verbatim
skills/phoenix-evals/SKILL.md	kit-verbatim
skills/phoenix-evals/references/axial-coding.md	kit-verbatim
skills/phoenix-evals/references/common-mistakes-python.md	kit-verbatim
skills/phoenix-evals/references/error-analysis-multi-turn.md	kit-verbatim
skills/phoenix-evals/references/error-analysis.md	kit-verbatim
skills/phoenix-evals/references/evaluate-dataframe-python.md	kit-verbatim
skills/phoenix-evals/references/evaluators-code-python.md	kit-verbatim
skills/phoenix-evals/references/evaluators-code-typescript.md	kit-verbatim
skills/phoenix-evals/references/evaluators-custom-templates.md	kit-verbatim
skills/phoenix-evals/references/evaluators-llm-python.md	kit-verbatim
skills/phoenix-evals/references/evaluators-llm-typescript.md	kit-verbatim
skills/phoenix-evals/references/evaluators-overview.md	kit-verbatim
skills/phoenix-evals/references/evaluators-pre-built.md	kit-verbatim
skills/phoenix-evals/references/evaluators-rag.md	kit-verbatim
skills/phoenix-evals/references/experiments-datasets-python.md	kit-verbatim
skills/phoenix-evals/references/experiments-datasets-typescript.md	kit-verbatim
skills/phoenix-evals/references/experiments-overview.md	kit-verbatim
skills/phoenix-evals/references/experiments-running-python.md	kit-verbatim
skills/phoenix-evals/references/experiments-running-typescript.md	kit-verbatim
skills/phoenix-evals/references/experiments-synthetic-python.md	kit-verbatim
skills/phoenix-evals/references/experiments-synthetic-typescript.md	kit-verbatim
skills/phoenix-evals/references/fundamentals-anti-patterns.md	kit-verbatim
skills/phoenix-evals/references/fundamentals-model-selection.md	kit-verbatim
skills/phoenix-evals/references/fundamentals.md	kit-verbatim
skills/phoenix-evals/references/observe-sampling-python.md	kit-verbatim
skills/phoenix-evals/references/observe-sampling-typescript.md	kit-verbatim
skills/phoenix-evals/references/observe-tracing-setup.md	kit-verbatim
skills/phoenix-evals/references/production-continuous.md	kit-verbatim
skills/phoenix-evals/references/production-guardrails.md	kit-verbatim
skills/phoenix-evals/references/production-overview.md	kit-verbatim
skills/phoenix-evals/references/setup-python.md	kit-verbatim
skills/phoenix-evals/references/setup-typescript.md	kit-verbatim
skills/phoenix-evals/references/validation-evaluators-python.md	kit-verbatim
skills/phoenix-evals/references/validation-evaluators-typescript.md	kit-verbatim
skills/phoenix-evals/references/validation.md	kit-verbatim
skills/phoenix-tracing/README.md	kit-verbatim
skills/phoenix-tracing/SKILL.md	kit-verbatim
skills/phoenix-tracing/references/annotations-overview.md	kit-verbatim
skills/phoenix-tracing/references/annotations-python.md	kit-verbatim
skills/phoenix-tracing/references/annotations-typescript.md	kit-verbatim
skills/phoenix-tracing/references/fundamentals-flattening.md	kit-verbatim
skills/phoenix-tracing/references/fundamentals-overview.md	kit-verbatim
skills/phoenix-tracing/references/fundamentals-required-attributes.md	kit-verbatim
skills/phoenix-tracing/references/fundamentals-universal-attributes.md	kit-verbatim
skills/phoenix-tracing/references/instrumentation-atif-python.md	kit-verbatim
skills/phoenix-tracing/references/instrumentation-auto-python.md	kit-verbatim
skills/phoenix-tracing/references/instrumentation-auto-typescript.md	kit-verbatim
skills/phoenix-tracing/references/instrumentation-manual-python.md	kit-verbatim
skills/phoenix-tracing/references/instrumentation-manual-typescript.md	kit-verbatim
skills/phoenix-tracing/references/metadata-python.md	kit-verbatim
skills/phoenix-tracing/references/metadata-typescript.md	kit-verbatim
skills/phoenix-tracing/references/production-python.md	kit-verbatim
skills/phoenix-tracing/references/production-typescript.md	kit-verbatim
skills/phoenix-tracing/references/projects-python.md	kit-verbatim
skills/phoenix-tracing/references/projects-typescript.md	kit-verbatim
skills/phoenix-tracing/references/sessions-python.md	kit-verbatim
skills/phoenix-tracing/references/sessions-typescript.md	kit-verbatim
skills/phoenix-tracing/references/setup-python.md	kit-verbatim
skills/phoenix-tracing/references/setup-typescript.md	kit-verbatim
skills/phoenix-tracing/references/span-agent.md	kit-verbatim
skills/phoenix-tracing/references/span-chain.md	kit-verbatim
skills/phoenix-tracing/references/span-embedding.md	kit-verbatim
skills/phoenix-tracing/references/span-evaluator.md	kit-verbatim
skills/phoenix-tracing/references/span-guardrail.md	kit-verbatim
skills/phoenix-tracing/references/span-llm.md	kit-verbatim
skills/phoenix-tracing/references/span-reranker.md	kit-verbatim
skills/phoenix-tracing/references/span-retriever.md	kit-verbatim
skills/phoenix-tracing/references/span-tool.md	kit-verbatim
skills/phoenix/SKILL.md	kit-verbatim
skills/phoenix/references/advanced-usage.md	kit-verbatim
skills/phoenix/references/troubleshooting.md	kit-verbatim
skills/phylogenetics/SKILL.md	kit-verbatim
skills/phylogenetics/references/iqtree_inference.md	kit-verbatim
skills/phylogenetics/scripts/phylogenetic_analysis.py	kit-verbatim
skills/pi-agent/SKILL.md	kit-verbatim
skills/pi-agent/references/compaction.md	kit-verbatim
skills/pi-agent/references/containerization.md	kit-verbatim
skills/pi-agent/references/custom-provider.md	kit-verbatim
skills/pi-agent/references/development.md	kit-verbatim
skills/pi-agent/references/extensions.md	kit-verbatim
skills/pi-agent/references/json.md	kit-verbatim
skills/pi-agent/references/keybindings.md	kit-verbatim
skills/pi-agent/references/models.md	kit-verbatim
skills/pi-agent/references/overview.md	kit-verbatim
skills/pi-agent/references/packages.md	kit-verbatim
skills/pi-agent/references/pi-interview.md	kit-verbatim
skills/pi-agent/references/pi-mcp-adapter.md	kit-verbatim
skills/pi-agent/references/pi-subagents.md	kit-verbatim
skills/pi-agent/references/pi-web-access.md	kit-verbatim
skills/pi-agent/references/prompt-templates.md	kit-verbatim
skills/pi-agent/references/providers.md	kit-verbatim
skills/pi-agent/references/quickstart.md	kit-verbatim
skills/pi-agent/references/rpc.md	kit-verbatim
skills/pi-agent/references/sdk.md	kit-verbatim
skills/pi-agent/references/security.md	kit-verbatim
skills/pi-agent/references/session-format.md	kit-verbatim
skills/pi-agent/references/sessions.md	kit-verbatim
skills/pi-agent/references/settings.md	kit-verbatim
skills/pi-agent/references/shell-aliases.md	kit-verbatim
skills/pi-agent/references/skills.md	kit-verbatim
skills/pi-agent/references/terminal-setup.md	kit-verbatim
skills/pi-agent/references/termux.md	kit-verbatim
skills/pi-agent/references/themes.md	kit-verbatim
skills/pi-agent/references/tmux.md	kit-verbatim
skills/pi-agent/references/tui.md	kit-verbatim
skills/pi-agent/references/usage.md	kit-verbatim
skills/pi-agent/references/windows.md	kit-verbatim
skills/pinecone/SKILL.md	kit-verbatim
skills/pinecone/references/deployment.md	kit-verbatim
skills/platform-web-design/AGENTS.md	kit-verbatim
skills/platform-web-design/SKILL.md	kit-verbatim
skills/platform-web-design/metadata.json	kit-verbatim
skills/platform-web-design/rules/_sections.md	kit-verbatim
skills/polars-bio/SKILL.md	kit-verbatim
skills/polars-bio/references/bioframe_migration.md	kit-verbatim
skills/polars-bio/references/configuration.md	kit-verbatim
skills/polars-bio/references/file_io.md	kit-verbatim
skills/polars-bio/references/interval_operations.md	kit-verbatim
skills/polars-bio/references/pileup_operations.md	kit-verbatim
skills/polars-bio/references/sql_processing.md	kit-verbatim
skills/polars/SKILL.md	kit-verbatim
skills/polars/references/best_practices.md	kit-verbatim
skills/polars/references/core_concepts.md	kit-verbatim
skills/polars/references/io_guide.md	kit-verbatim
skills/polars/references/operations.md	kit-verbatim
skills/polars/references/pandas_migration.md	kit-verbatim
skills/polars/references/transformations.md	kit-verbatim
skills/pptx-posters/SKILL.md	kit-verbatim
skills/pptx-posters/assets/poster_html_template.html	kit-verbatim
skills/pptx-posters/assets/poster_quality_checklist.md	kit-verbatim
skills/pptx-posters/references/poster_content_guide.md	kit-verbatim
skills/pptx-posters/references/poster_design_principles.md	kit-verbatim
skills/pptx-posters/references/poster_layout_design.md	kit-verbatim
skills/pptx-posters/scripts/generate_schematic.py	kit-verbatim
skills/pptx-posters/scripts/generate_schematic_ai.py	kit-verbatim
skills/pptx/LICENSE.txt	kit-verbatim
skills/pptx/SKILL.md	kit-verbatim
skills/pptx/editing.md	kit-verbatim
skills/pptx/pptxgenjs.md	kit-verbatim
skills/pptx/scripts/__init__.py	kit-verbatim
skills/pptx/scripts/add_slide.py	kit-verbatim
skills/pptx/scripts/clean.py	kit-verbatim
skills/pptx/scripts/office/helpers/__init__.py	kit-verbatim
skills/pptx/scripts/office/helpers/merge_runs.py	kit-verbatim
skills/pptx/scripts/office/helpers/simplify_redlines.py	kit-verbatim
skills/pptx/scripts/office/pack.py	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chart.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chartDrawing.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-diagram.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-lockedCanvas.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-main.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-picture.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-spreadsheetDrawing.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-wordprocessingDrawing.xsd	kit-verbatim
skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/pml.xsd	kit-verbatim
